id,publication_year,cited_by_count,author_ids
https://openalex.org/W2076155630,2008.0,24,"[""https://openalex.org/A5103389419"", ""https://openalex.org/A5013162603""]"
https://openalex.org/W2810385918,2018.0,23,"[""https://openalex.org/A5013110004"", ""https://openalex.org/A5073502352""]"
https://openalex.org/W2904894527,2018.0,23,"[""https://openalex.org/A5026132686"", ""https://openalex.org/A5012965551""]"
https://openalex.org/W2108899400,2014.0,21,"[""https://openalex.org/A5013054784"", ""https://openalex.org/A5047135919""]"
https://openalex.org/W80218188,2012.0,21,"[""https://openalex.org/A5079680969"", ""https://openalex.org/A5013065278""]"
https://openalex.org/W110689283,2013.0,20,"[""https://openalex.org/A5013172801"", ""https://openalex.org/A5080743153""]"
https://openalex.org/W2763572636,2017.0,20,"[""https://openalex.org/A5074252142"", ""https://openalex.org/A5012965551""]"
https://openalex.org/W2152124231,2010.0,19,"[""https://openalex.org/A5013054784"", ""https://openalex.org/A5047135919""]"
https://openalex.org/W2293211712,2012.0,18,"[""https://openalex.org/A5013050263"", ""https://openalex.org/A5068811427""]"
https://openalex.org/W2965127639,2019.0,18,"[""https://openalex.org/A5013054784"", ""https://openalex.org/A5100450998"", ""https://openalex.org/A5047135919""]"
https://openalex.org/W3022885596,2020.0,18,"[""https://openalex.org/A5020987794"", ""https://openalex.org/A5014409905"", ""https://openalex.org/A5071233055"", ""https://openalex.org/A5013079292""]"
https://openalex.org/W2547722547,2016.0,17,"[""https://openalex.org/A5015781386"", ""https://openalex.org/A5110228068"", ""https://openalex.org/A5012965551""]"
https://openalex.org/W2922082290,2019.0,17,"[""https://openalex.org/A5013054784"", ""https://openalex.org/A5100450998"", ""https://openalex.org/A5047135919""]"
https://openalex.org/W3029988610,2020.0,17,"[""https://openalex.org/A5083476756"", ""https://openalex.org/A5012989554"", ""https://openalex.org/A5052720011"", ""https://openalex.org/A5058534097""]"
https://openalex.org/W2984275480,2019.0,16,"[""https://openalex.org/A5049173646"", ""https://openalex.org/A5013065278"", ""https://openalex.org/A5062285844"", ""https://openalex.org/A5110467021""]"
https://openalex.org/W3109616072,2020.0,16,"[""https://openalex.org/A5014409905"", ""https://openalex.org/A5020987794"", ""https://openalex.org/A5013079292""]"
https://openalex.org/W2766317780,2017.0,15,"[""https://openalex.org/A5026132686"", ""https://openalex.org/A5012965551""]"
https://openalex.org/W2796567389,2018.0,13,"[""https://openalex.org/A5013110004"", ""https://openalex.org/A5045865274"", ""https://openalex.org/A5024158283""]"
https://openalex.org/W2969766161,2019.0,13,"[""https://openalex.org/A5013079292"", ""https://openalex.org/A5071233055""]"
https://openalex.org/W1494109460,2017.0,12,"[""https://openalex.org/A5012965551"", ""https://openalex.org/A5076160972"", ""https://openalex.org/A5066864733""]"
https://openalex.org/W2336284902,2014.0,12,"[""https://openalex.org/A5028347915"", ""https://openalex.org/A5013013481""]"
https://openalex.org/W2110867858,2011.0,11,"[""https://openalex.org/A5076160972"", ""https://openalex.org/A5012965551""]"
https://openalex.org/W3118354718,2021.0,11,"[""https://openalex.org/A5013054784"", ""https://openalex.org/A5100450998"", ""https://openalex.org/A5047135919""]"
https://openalex.org/W2146333631,1999.0,49,"[""https://openalex.org/A5046786525"", ""https://openalex.org/A5012964156""]"
https://openalex.org/W2020620988,2014.0,22,"[""https://openalex.org/A5013054784"", ""https://openalex.org/A5047135919""]"
https://openalex.org/W2028852815,2009.0,19,"[""https://openalex.org/A5077531047"", ""https://openalex.org/A5012965551""]"
https://openalex.org/W2082100200,2007.0,19,"[""https://openalex.org/A5013031947"", ""https://openalex.org/A5055115361""]"
https://openalex.org/W2108198487,2009.0,18,"[""https://openalex.org/A5066864733"", ""https://openalex.org/A5012965551""]"
https://openalex.org/W2112893705,2006.0,17,"[""https://openalex.org/A5103960169"", ""https://openalex.org/A5012965551""]"
https://openalex.org/W2174736519,2004.0,16,"[""https://openalex.org/A5012965551"", ""https://openalex.org/A5017529415""]"
https://openalex.org/W2060663729,2009.0,14,"[""https://openalex.org/A5066864733"", ""https://openalex.org/A5012965551""]"
https://openalex.org/W2054373946,2009.0,13,"[""https://openalex.org/A5013054784"", ""https://openalex.org/A5047135919""]"
https://openalex.org/W2105861626,2008.0,13,"[""https://openalex.org/A5026132686"", ""https://openalex.org/A5012965551""]"
https://openalex.org/W2076146472,2011.0,12,"[""https://openalex.org/A5013105504"", ""https://openalex.org/A5065031918""]"
https://openalex.org/W2617428261,2017.0,12,"[""https://openalex.org/A5013172801"", ""https://openalex.org/A5080743153""]"
https://openalex.org/W3044015665,2020.0,12,"[""https://openalex.org/A5024899825"", ""https://openalex.org/A5013110004""]"
https://openalex.org/W2031210270,2008.0,11,"[""https://openalex.org/A5067952043"", ""https://openalex.org/A5012964156""]"
https://openalex.org/W2219318017,2015.0,11,"[""https://openalex.org/A5026132686"", ""https://openalex.org/A5012965551""]"
https://openalex.org/W2164533083,1999.0,28,"[""https://openalex.org/A5013054784"", ""https://openalex.org/A5047135919""]"
https://openalex.org/W2123050538,2006.0,16,"[""https://openalex.org/A5013054784"", ""https://openalex.org/A5047135919""]"
https://openalex.org/W2212181253,2014.0,11,"[""https://openalex.org/A5013414457"", ""https://openalex.org/A5013065278"", ""https://openalex.org/A5073851550"", ""https://openalex.org/A5058390249""]"
https://openalex.org/W1588508109,2003.0,26,"[""https://openalex.org/A5012965551"", ""https://openalex.org/A5017529415"", ""https://openalex.org/A5108187466""]"
https://openalex.org/W2048335101,2002.0,18,"[""https://openalex.org/A5049526322"", ""https://openalex.org/A5013132420""]"
https://openalex.org/W2172135168,2012.0,164,"[""https://openalex.org/A5013077462"", ""https://openalex.org/A5101435737""]"
https://openalex.org/W3102905956,2015.0,132,"[""https://openalex.org/A5013065278"", ""https://openalex.org/A5085864488""]"
https://openalex.org/W3084427207,2020.0,72,"[""https://openalex.org/A5073502352"", ""https://openalex.org/A5013110004""]"
https://openalex.org/W2135298385,2015.0,59,"[""https://openalex.org/A5013065278"", ""https://openalex.org/A5079458476"", ""https://openalex.org/A5102962995"", ""https://openalex.org/A5072149108""]"
https://openalex.org/W4363609871,2023.0,34,"[""https://openalex.org/A5013077462"", ""https://openalex.org/A5101435737""]"
https://openalex.org/W4297519459,2022.0,20,"[""https://openalex.org/A5024899825"", ""https://openalex.org/A5013110004""]"
https://openalex.org/W2122622366,2005.0,13,"[""https://openalex.org/A5012965551"", ""https://openalex.org/A5017529415"", ""https://openalex.org/A5108187466""]"
https://openalex.org/W3103297153,2019.0,11,"[""https://openalex.org/A5013110004"", ""https://openalex.org/A5073502352"", ""https://openalex.org/A5024899825"", ""https://openalex.org/A5027283866"", ""https://openalex.org/A5022427519"", ""https://openalex.org/A5026743197""]"
https://openalex.org/W1570098300,2015.0,388,"[""https://openalex.org/A5013097792"", ""https://openalex.org/A5060741187""]"
https://openalex.org/W2797630160,2018.0,282,"[""https://openalex.org/A5069041669"", ""https://openalex.org/A5013097792""]"
https://openalex.org/W3198571508,2022.0,230,"[""https://openalex.org/A5012938939"", ""https://openalex.org/A5100668503"", ""https://openalex.org/A5100320723""]"
https://openalex.org/W4396668454,2024.0,121,"[""https://openalex.org/A5013076932"", ""https://openalex.org/A5034657358""]"
https://openalex.org/W2963863756,2015.0,117,"[""https://openalex.org/A5013097792"", ""https://openalex.org/A5060741187""]"
https://openalex.org/W589994428,2015.0,86,"[""https://openalex.org/A5013148883"", ""https://openalex.org/A5040385638"", ""https://openalex.org/A5078262057""]"
https://openalex.org/W2292415828,2021.0,63,"[""https://openalex.org/A5013097792"", ""https://openalex.org/A5060741187""]"
https://openalex.org/W2020832668,2015.0,62,"[""https://openalex.org/A5013127864"", ""https://openalex.org/A5039850842""]"
https://openalex.org/W2955043449,2019.0,57,"[""https://openalex.org/A5013000439"", ""https://openalex.org/A5067990394""]"
https://openalex.org/W1985760444,2013.0,40,"[""https://openalex.org/A5013159588"", ""https://openalex.org/A5028306848""]"
https://openalex.org/W3183466498,2021.0,23,"[""https://openalex.org/A5013148883"", ""https://openalex.org/A5040600354"", ""https://openalex.org/A5040385638"", ""https://openalex.org/A5032041950""]"
https://openalex.org/W4379377092,2023.0,21,"[""https://openalex.org/A5013000439"", ""https://openalex.org/A5045528013"", ""https://openalex.org/A5057029055"", ""https://openalex.org/A5112283852""]"
https://openalex.org/W2151069331,2009.0,106,"[""https://openalex.org/A5013159588"", ""https://openalex.org/A5058049725""]"
https://openalex.org/W2140062752,2009.0,77,"[""https://openalex.org/A5013159588"", ""https://openalex.org/A5058049725""]"
https://openalex.org/W2097749188,2012.0,67,"[""https://openalex.org/A5022969857"", ""https://openalex.org/A5012962081""]"
https://openalex.org/W2012327081,2015.0,46,"[""https://openalex.org/A5013127864"", ""https://openalex.org/A5039850842""]"
https://openalex.org/W2970384143,2019.0,43,"[""https://openalex.org/A5051780972"", ""https://openalex.org/A5013062869""]"
https://openalex.org/W3010147148,2020.0,33,"[""https://openalex.org/A5062211540"", ""https://openalex.org/A5051780972"", ""https://openalex.org/A5013062869"", ""https://openalex.org/A5080269973""]"
https://openalex.org/W2580058030,2017.0,28,"[""https://openalex.org/A5013162170"", ""https://openalex.org/A5040942978""]"
https://openalex.org/W4385569785,2023.0,17,"[""https://openalex.org/A5012938939"", ""https://openalex.org/A5044042138""]"
https://openalex.org/W1966271889,2008.0,47,"[""https://openalex.org/A5022969857"", ""https://openalex.org/A5012962081""]"
https://openalex.org/W4223895600,2022.0,16,"[""https://openalex.org/A5012991867"", ""https://openalex.org/A5085724916""]"
https://openalex.org/W2980580294,2019.0,15,"[""https://openalex.org/A5012930542"", ""https://openalex.org/A5100320723""]"
https://openalex.org/W4286981949,2021.0,100,"[""https://openalex.org/A5012938939"", ""https://openalex.org/A5100320723"", ""https://openalex.org/A5044042138""]"
https://openalex.org/W2387282348,2016.0,58,"[""https://openalex.org/A5013097792"", ""https://openalex.org/A5060741187""]"
https://openalex.org/W2963535540,2018.0,43,"[""https://openalex.org/A5069041669"", ""https://openalex.org/A5013097792""]"
https://openalex.org/W1532912801,2014.0,38,"[""https://openalex.org/A5013097792"", ""https://openalex.org/A5060741187""]"
https://openalex.org/W1827742173,2015.0,11,"[""https://openalex.org/A5013097792"", ""https://openalex.org/A5060741187""]"
https://openalex.org/W2783963507,2018.0,888,"[""https://openalex.org/A5013297671"", ""https://openalex.org/A5066830185""]"
https://openalex.org/W2990116160,2019.0,466,"[""https://openalex.org/A5013297671"", ""https://openalex.org/A5066830185""]"
https://openalex.org/W2744979297,2017.0,285,"[""https://openalex.org/A5013297671"", ""https://openalex.org/A5066830185""]"
https://openalex.org/W2930476390,2019.0,218,"[""https://openalex.org/A5013451133"", ""https://openalex.org/A5053542343""]"
https://openalex.org/W2104558413,2013.0,200,"[""https://openalex.org/A5063767807"", ""https://openalex.org/A5013286843""]"
https://openalex.org/W2941555975,2019.0,186,"[""https://openalex.org/A5054409245"", ""https://openalex.org/A5013271776"", ""https://openalex.org/A5025881868""]"
https://openalex.org/W1785987636,2015.0,177,"[""https://openalex.org/A5062602992"", ""https://openalex.org/A5013271776""]"
https://openalex.org/W2003642781,2011.0,144,"[""https://openalex.org/A5013271776"", ""https://openalex.org/A5054409245""]"
https://openalex.org/W2883383381,2018.0,138,"[""https://openalex.org/A5013297671"", ""https://openalex.org/A5066830185""]"
https://openalex.org/W2898432349,2018.0,131,"[""https://openalex.org/A5013376896"", ""https://openalex.org/A5027826966""]"
https://openalex.org/W4299734264,2017.0,128,"[""https://openalex.org/A5062365263"", ""https://openalex.org/A5013394195"", ""https://openalex.org/A5018318168"", ""https://openalex.org/A5044100655""]"
https://openalex.org/W4226382147,2022.0,121,"[""https://openalex.org/A5100359025"", ""https://openalex.org/A5040747504"", ""https://openalex.org/A5013394195"", ""https://openalex.org/A5054443906"", ""https://openalex.org/A5063667378"", ""https://openalex.org/A5029925982""]"
https://openalex.org/W2898288652,2018.0,113,"[""https://openalex.org/A5013394195"", ""https://openalex.org/A5062365263"", ""https://openalex.org/A5100355277"", ""https://openalex.org/A5044100655""]"
https://openalex.org/W2618834304,2017.0,105,"[""https://openalex.org/A5062602992"", ""https://openalex.org/A5013271776"", ""https://openalex.org/A5090675889""]"
https://openalex.org/W2962338216,2019.0,104,"[""https://openalex.org/A5013271776"", ""https://openalex.org/A5079394054""]"
https://openalex.org/W2107076383,2015.0,97,"[""https://openalex.org/A5083400955"", ""https://openalex.org/A5013309071""]"
https://openalex.org/W2167150329,2013.0,94,"[""https://openalex.org/A5013376896"", ""https://openalex.org/A5055348891""]"
https://openalex.org/W2040346288,2014.0,92,"[""https://openalex.org/A5013271776"", ""https://openalex.org/A5090675889""]"
https://openalex.org/W2413523787,2016.0,84,"[""https://openalex.org/A5026028381"", ""https://openalex.org/A5013283889""]"
https://openalex.org/W2909524299,2018.0,71,"[""https://openalex.org/A5013297671"", ""https://openalex.org/A5066830185""]"
https://openalex.org/W2202503718,2015.0,63,"[""https://openalex.org/A5062602992"", ""https://openalex.org/A5013271776""]"
https://openalex.org/W3090848895,2020.0,48,"[""https://openalex.org/A5082018942"", ""https://openalex.org/A5013309071""]"
https://openalex.org/W3160463835,2021.0,39,"[""https://openalex.org/A5084896543"", ""https://openalex.org/A5013255108""]"
https://openalex.org/W4291676600,2022.0,30,"[""https://openalex.org/A5082018942"", ""https://openalex.org/A5048293280"", ""https://openalex.org/A5013309071"", ""https://openalex.org/A5073961643""]"
https://openalex.org/W3117503005,2020.0,27,"[""https://openalex.org/A5013262618"", ""https://openalex.org/A5023775697""]"
https://openalex.org/W1974905359,2012.0,88,"[""https://openalex.org/A5013271776"", ""https://openalex.org/A5090675889""]"
https://openalex.org/W2010939781,2009.0,86,"[""https://openalex.org/A5013283889"", ""https://openalex.org/A5091745105"", ""https://openalex.org/A5045528962""]"
https://openalex.org/W2997842691,2018.0,75,"[""https://openalex.org/A5013394195"", ""https://openalex.org/A5100355277"", ""https://openalex.org/A5029925982"", ""https://openalex.org/A5044100655""]"
https://openalex.org/W2743098504,2017.0,71,"[""https://openalex.org/A5013297671"", ""https://openalex.org/A5066830185""]"
https://openalex.org/W2887779549,2018.0,66,"[""https://openalex.org/A5013309071"", ""https://openalex.org/A5082018942""]"
https://openalex.org/W2848348821,2018.0,55,"[""https://openalex.org/A5013269574"", ""https://openalex.org/A5069762894""]"
https://openalex.org/W2925338190,2019.0,49,"[""https://openalex.org/A5013346591"", ""https://openalex.org/A5063471621""]"
https://openalex.org/W2162355223,2013.0,48,"[""https://openalex.org/A5013269574"", ""https://openalex.org/A5069762894""]"
https://openalex.org/W2608806033,2017.0,44,"[""https://openalex.org/A5062602992"", ""https://openalex.org/A5013271776""]"
https://openalex.org/W2799924119,2018.0,44,"[""https://openalex.org/A5013394195"", ""https://openalex.org/A5062365263"", ""https://openalex.org/A5100355277"", ""https://openalex.org/A5044100655""]"
https://openalex.org/W2135171844,2011.0,42,"[""https://openalex.org/A5013283889"", ""https://openalex.org/A5026028381""]"
https://openalex.org/W2099389850,2014.0,40,"[""https://openalex.org/A5013286843"", ""https://openalex.org/A5063767807""]"
https://openalex.org/W2793185950,2018.0,37,"[""https://openalex.org/A5013271776"", ""https://openalex.org/A5090675889"", ""https://openalex.org/A5017296453""]"
https://openalex.org/W2148209802,2011.0,36,"[""https://openalex.org/A5013414457"", ""https://openalex.org/A5100738419""]"
https://openalex.org/W2733810386,2017.0,36,"[""https://openalex.org/A5013394195"", ""https://openalex.org/A5062365263"", ""https://openalex.org/A5100355277"", ""https://openalex.org/A5044100655""]"
https://openalex.org/W2990762375,2019.0,35,"[""https://openalex.org/A5013297671"", ""https://openalex.org/A5066830185""]"
https://openalex.org/W2225184277,2015.0,28,"[""https://openalex.org/A5063471621"", ""https://openalex.org/A5013346591""]"
https://openalex.org/W2990877737,2019.0,28,"[""https://openalex.org/A5082018942"", ""https://openalex.org/A5013309071""]"
https://openalex.org/W4281879166,2022.0,28,"[""https://openalex.org/A5041856505"", ""https://openalex.org/A5013381182"", ""https://openalex.org/A5050653653""]"
https://openalex.org/W3203984371,2021.0,25,"[""https://openalex.org/A5013275602"", ""https://openalex.org/A5082946642"", ""https://openalex.org/A5059230796""]"
https://openalex.org/W2755761778,2017.0,24,"[""https://openalex.org/A5026028381"", ""https://openalex.org/A5013283889""]"
https://openalex.org/W3027299851,2020.0,23,"[""https://openalex.org/A5013309071"", ""https://openalex.org/A5083400955"", ""https://openalex.org/A5082018942""]"
https://openalex.org/W2801598568,2018.0,21,"[""https://openalex.org/A5013376896"", ""https://openalex.org/A5055348891""]"
https://openalex.org/W2798050887,2018.0,20,"[""https://openalex.org/A5013309071"", ""https://openalex.org/A5082018942""]"
https://openalex.org/W4306249815,2022.0,16,"[""https://openalex.org/A5013271776"", ""https://openalex.org/A5073217691"", ""https://openalex.org/A5090675889""]"
https://openalex.org/W2149215493,2006.0,46,"[""https://openalex.org/A5013283889"", ""https://openalex.org/A5052560647""]"
https://openalex.org/W2067588984,2015.0,40,"[""https://openalex.org/A5013283889"", ""https://openalex.org/A5026028381""]"
https://openalex.org/W2151237789,2013.0,39,"[""https://openalex.org/A5077002222"", ""https://openalex.org/A5013311390""]"
https://openalex.org/W2964834073,2019.0,33,"[""https://openalex.org/A5013346591"", ""https://openalex.org/A5063471621""]"
https://openalex.org/W2930399901,2019.0,22,"[""https://openalex.org/A5013394195"", ""https://openalex.org/A5103941965"", ""https://openalex.org/A5044100655""]"
https://openalex.org/W2964100231,2019.0,20,"[""https://openalex.org/A5013394195"", ""https://openalex.org/A5100355277"", ""https://openalex.org/A5029925982"", ""https://openalex.org/A5044100655""]"
https://openalex.org/W3098050497,2020.0,17,"[""https://openalex.org/A5013381182"", ""https://openalex.org/A5046187244""]"
https://openalex.org/W2588344998,2017.0,14,"[""https://openalex.org/A5058015959"", ""https://openalex.org/A5013283889"", ""https://openalex.org/A5026028381""]"
https://openalex.org/W1993443834,2014.0,24,"[""https://openalex.org/A5013283889"", ""https://openalex.org/A5081566660"", ""https://openalex.org/A5033428202""]"
https://openalex.org/W2896605792,2019.0,16,"[""https://openalex.org/A5013297671"", ""https://openalex.org/A5066830185""]"
https://openalex.org/W2147266180,2013.0,15,"[""https://openalex.org/A5086814595"", ""https://openalex.org/A5013192752""]"
https://openalex.org/W2620229307,2017.0,12,"[""https://openalex.org/A5013286843"", ""https://openalex.org/A5063767807""]"
https://openalex.org/W2593227599,2017.0,97,"[""https://openalex.org/A5062365263"", ""https://openalex.org/A5013394195"", ""https://openalex.org/A5100355277"", ""https://openalex.org/A5018318168"", ""https://openalex.org/A5044100655""]"
https://openalex.org/W4237367307,2010.0,20,"[""https://openalex.org/A5063767807"", ""https://openalex.org/A5013286843""]"
https://openalex.org/W3092782486,2020.0,12,"[""https://openalex.org/A5100721259"", ""https://openalex.org/A5013297671""]"
https://openalex.org/W1905966190,2010.0,145,"[""https://openalex.org/A5068978543"", ""https://openalex.org/A5042601761"", ""https://openalex.org/A5013200803""]"
https://openalex.org/W2792441573,2018.0,124,"[""https://openalex.org/A5013243390"", ""https://openalex.org/A5089409963"", ""https://openalex.org/A5069608785"", ""https://openalex.org/A5027635705""]"
https://openalex.org/W3093827093,2020.0,121,"[""https://openalex.org/A5013243390"", ""https://openalex.org/A5027635705"", ""https://openalex.org/A5069608785""]"
https://openalex.org/W2930735408,2019.0,93,"[""https://openalex.org/A5013243390"", ""https://openalex.org/A5027635705""]"
https://openalex.org/W3033915200,2020.0,91,"[""https://openalex.org/A5013216755"", ""https://openalex.org/A5041381906"", ""https://openalex.org/A5091759851""]"
https://openalex.org/W2790776849,2018.0,81,"[""https://openalex.org/A5013243390"", ""https://openalex.org/A5027635705""]"
https://openalex.org/W3049715998,2020.0,64,"[""https://openalex.org/A5013441165"", ""https://openalex.org/A5045479268""]"
https://openalex.org/W2804571087,2018.0,51,"[""https://openalex.org/A5013216755"", ""https://openalex.org/A5034773967"", ""https://openalex.org/A5025717153"", ""https://openalex.org/A5091759851""]"
https://openalex.org/W2904737914,2019.0,43,"[""https://openalex.org/A5013243390"", ""https://openalex.org/A5027635705""]"
https://openalex.org/W4386466430,2023.0,28,"[""https://openalex.org/A5013216755"", ""https://openalex.org/A5041381906"", ""https://openalex.org/A5081171729"", ""https://openalex.org/A5091759851""]"
https://openalex.org/W2025110948,2004.0,91,"[""https://openalex.org/A5056706388"", ""https://openalex.org/A5013357828""]"
https://openalex.org/W1985472604,2011.0,48,"[""https://openalex.org/A5013251728"", ""https://openalex.org/A5044293434""]"
https://openalex.org/W2765739271,2017.0,48,"[""https://openalex.org/A5013229642"", ""https://openalex.org/A5103106349"", ""https://openalex.org/A5022164041"", ""https://openalex.org/A5030358452""]"
https://openalex.org/W3009690696,2020.0,36,"[""https://openalex.org/A5013243390"", ""https://openalex.org/A5027635705""]"
https://openalex.org/W2616029431,2017.0,33,"[""https://openalex.org/A5013179900"", ""https://openalex.org/A5085358980""]"
https://openalex.org/W3126949031,2021.0,30,"[""https://openalex.org/A5013243390"", ""https://openalex.org/A5027635705""]"
https://openalex.org/W4294793588,2022.0,28,"[""https://openalex.org/A5013441165"", ""https://openalex.org/A5045479268""]"
https://openalex.org/W3112662416,2020.0,24,"[""https://openalex.org/A5062137671"", ""https://openalex.org/A5013338448""]"
https://openalex.org/W3115212645,2020.0,24,"[""https://openalex.org/A5013243390"", ""https://openalex.org/A5027635705""]"
https://openalex.org/W4293070615,2022.0,18,"[""https://openalex.org/A5013216755"", ""https://openalex.org/A5034773967"", ""https://openalex.org/A5081171729"", ""https://openalex.org/A5091759851""]"
https://openalex.org/W4391680365,2024.0,11,"[""https://openalex.org/A5013243390"", ""https://openalex.org/A5027635705""]"
https://openalex.org/W2607108970,2017.0,27,"[""https://openalex.org/A5013229642"", ""https://openalex.org/A5030358452"", ""https://openalex.org/A5054358438""]"
https://openalex.org/W2345989148,2016.0,24,"[""https://openalex.org/A5013229642"", ""https://openalex.org/A5030358452"", ""https://openalex.org/A5054358438""]"
https://openalex.org/W2253889364,2016.0,22,"[""https://openalex.org/A5054021662"", ""https://openalex.org/A5059554055"", ""https://openalex.org/A5013251962""]"
https://openalex.org/W2282573215,2015.0,20,"[""https://openalex.org/A5013229642"", ""https://openalex.org/A5030358452""]"
https://openalex.org/W2964318519,2016.0,17,"[""https://openalex.org/A5013229642"", ""https://openalex.org/A5030358452"", ""https://openalex.org/A5054358438""]"
https://openalex.org/W4312188291,2022.0,14,"[""https://openalex.org/A5080434549"", ""https://openalex.org/A5013254960"", ""https://openalex.org/A5086852785"", ""https://openalex.org/A5083758600""]"
https://openalex.org/W2016546496,2013.0,15,"[""https://openalex.org/A5026899448"", ""https://openalex.org/A5013413681""]"
https://openalex.org/W1982185777,2010.0,12,"[""https://openalex.org/A5013413681"", ""https://openalex.org/A5041387594""]"
https://openalex.org/W4255599095,2019.0,12,"[""https://openalex.org/A5013216755"", ""https://openalex.org/A5041381906"", ""https://openalex.org/A5091759851""]"
https://openalex.org/W2474436427,2016.0,11,"[""https://openalex.org/A5013229642"", ""https://openalex.org/A5030358452""]"
https://openalex.org/W2110332220,2003.0,31,"[""https://openalex.org/A5013357828"", ""https://openalex.org/A5056706388""]"
https://openalex.org/W2100698103,2005.0,1019,"[""https://openalex.org/A5013563265"", ""https://openalex.org/A5088201078"", ""https://openalex.org/A5071203255""]"
https://openalex.org/W2075743842,2010.0,840,"[""https://openalex.org/A5013518229"", ""https://openalex.org/A5023881736"", ""https://openalex.org/A5042326103""]"
https://openalex.org/W2099789522,2007.0,680,"[""https://openalex.org/A5077775094"", ""https://openalex.org/A5013563265""]"
https://openalex.org/W1978374884,1997.0,678,"[""https://openalex.org/A5013563265"", ""https://openalex.org/A5077775094""]"
https://openalex.org/W2145823036,2000.0,491,"[""https://openalex.org/A5077775094"", ""https://openalex.org/A5013563265""]"
https://openalex.org/W2798385737,2018.0,465,"[""https://openalex.org/A5037145565"", ""https://openalex.org/A5013545831""]"
https://openalex.org/W1992916604,2011.0,454,"[""https://openalex.org/A5013518229"", ""https://openalex.org/A5057105760""]"
https://openalex.org/W1979305845,1988.0,389,"[""https://openalex.org/A5013563265"", ""https://openalex.org/A5077775094""]"
https://openalex.org/W2014426111,2010.0,350,"[""https://openalex.org/A5046560307"", ""https://openalex.org/A5013515507""]"
https://openalex.org/W2905006726,2018.0,341,"[""https://openalex.org/A5088201078"", ""https://openalex.org/A5013563265""]"
https://openalex.org/W1969470176,2003.0,327,"[""https://openalex.org/A5088201078"", ""https://openalex.org/A5013563265""]"
https://openalex.org/W2146136606,2004.0,317,"[""https://openalex.org/A5013727792"", ""https://openalex.org/A5043228682""]"
https://openalex.org/W1993821023,2014.0,312,"[""https://openalex.org/A5013542557"", ""https://openalex.org/A5039640161"", ""https://openalex.org/A5057302728""]"
https://openalex.org/W2134067070,2003.0,306,"[""https://openalex.org/A5013727792"", ""https://openalex.org/A5043228682""]"
https://openalex.org/W1988657196,2008.0,293,"[""https://openalex.org/A5046786525"", ""https://openalex.org/A5013563265"", ""https://openalex.org/A5088201078""]"
https://openalex.org/W2122955905,2005.0,257,"[""https://openalex.org/A5077775094"", ""https://openalex.org/A5013563265""]"
https://openalex.org/W2005552093,2010.0,255,"[""https://openalex.org/A5042208432"", ""https://openalex.org/A5013542557""]"
https://openalex.org/W2090853328,2012.0,229,"[""https://openalex.org/A5043542278"", ""https://openalex.org/A5013606826"", ""https://openalex.org/A5062678392""]"
https://openalex.org/W2158850553,2011.0,205,"[""https://openalex.org/A5013616417"", ""https://openalex.org/A5066582682""]"
https://openalex.org/W2058584057,2013.0,204,"[""https://openalex.org/A5067477814"", ""https://openalex.org/A5013666366""]"
https://openalex.org/W2165808800,2011.0,195,"[""https://openalex.org/A5025043851"", ""https://openalex.org/A5013486786"", ""https://openalex.org/A5100519093""]"
https://openalex.org/W2773666902,2017.0,195,"[""https://openalex.org/A5013616365"", ""https://openalex.org/A5084122016""]"
https://openalex.org/W3115228514,2020.0,170,"[""https://openalex.org/A5062737501"", ""https://openalex.org/A5013663289""]"
https://openalex.org/W2129626722,2008.0,167,"[""https://openalex.org/A5088201078"", ""https://openalex.org/A5076845855"", ""https://openalex.org/A5013563265""]"
https://openalex.org/W2106393606,2010.0,160,"[""https://openalex.org/A5076845855"", ""https://openalex.org/A5088201078"", ""https://openalex.org/A5013563265""]"
https://openalex.org/W2148943147,2009.0,160,"[""https://openalex.org/A5077591903"", ""https://openalex.org/A5013727792""]"
https://openalex.org/W2225371022,2015.0,157,"[""https://openalex.org/A5079964819"", ""https://openalex.org/A5013542557""]"
https://openalex.org/W2753034901,2017.0,157,"[""https://openalex.org/A5013556554"", ""https://openalex.org/A5024903004""]"
https://openalex.org/W2116227505,2008.0,154,"[""https://openalex.org/A5013486786"", ""https://openalex.org/A5076445016""]"
https://openalex.org/W2113857264,2008.0,136,"[""https://openalex.org/A5105927123"", ""https://openalex.org/A5013727792""]"
https://openalex.org/W2759556264,2017.0,136,"[""https://openalex.org/A5013663289"", ""https://openalex.org/A5020885720""]"
https://openalex.org/W2259857114,2016.0,132,"[""https://openalex.org/A5077775094"", ""https://openalex.org/A5013563265""]"
https://openalex.org/W2615267348,2017.0,129,"[""https://openalex.org/A5013663289"", ""https://openalex.org/A5058212304"", ""https://openalex.org/A5089520284""]"
https://openalex.org/W2039715849,1996.0,123,"[""https://openalex.org/A5013563265"", ""https://openalex.org/A5077775094""]"
https://openalex.org/W2796495817,2018.0,122,"[""https://openalex.org/A5013616365"", ""https://openalex.org/A5084122016""]"
https://openalex.org/W2147700876,2010.0,117,"[""https://openalex.org/A5105927123"", ""https://openalex.org/A5033262697"", ""https://openalex.org/A5013727792""]"
https://openalex.org/W2805894170,2018.0,108,"[""https://openalex.org/A5079964819"", ""https://openalex.org/A5013542557""]"
